recipe_id,name,category,cuisine,minutes,calories,tags
953,Nấm Xào Nước Mắm,healthy,Chinese,10,147,"chicken,vegetable,tofu,festive"
954,Mực Nướng Tiêu,dessert,French,45,304,"beef,quick,healthy,vegan"
955,Đậu Hầm Me,vegetarian,American,60,640,"dessert,soup,tet,quick_lunch"
956,Tôm Hấp Gừng,rice,Indian,45,497,"spicy,fried,festive,high_protein"
957,Bò Nướng Me,soup,Chinese,20,403,"festive,low_carb,high_protein,chicken"
958,Mực Hấp Phô Mai,healthy,American,90,418,"festive,snack,seafood,dessert"
959,Nấm Kho Tiêu,soup,Chinese,40,456,"gluten_free,low_carb,easy,chicken"
960,Nấm Nướng Tiêu,main,French,120,569,"gluten_free,family,low_carb,pork"
961,Cua Rang Tiêu,appetizer,Thai,90,504,"tet,high_protein,vegan,noodle"
962,Heo Sốt Me,dessert,Japanese,10,685,"grilled,pork,mushroom,spicy"
963,Rau Chiên Tiêu,salad,Mexican,10,353,"dairy_free,snack,gluten_free,noodle"
964,Đậu Xào Sả,soup,French,30,360,"grilled,dessert,baked,soup"
965,Cá Chiên Gừng,noodle,Italian,120,256,"noodle,easy,mushroom,beef"
966,Tôm Nướng Gừng,breakfast,Korean,20,625,"egg,beef,grilled,fried"
967,Gà Rang Tiêu,healthy,French,40,537,"steamed,vegan,dessert,romantic"
968,Cá Nướng Sả,healthy,Italian,90,443,"tofu,festive,baked,family"
969,Đậu Sốt Sả,main,Vietnamese,10,788,"soup,romantic,mushroom,family"
970,Heo Hầm Sả,rice,Korean,45,305,"pork,romantic,grilled,high_protein"
971,Bò Xào Nước Mắm,soup,Mexican,15,163,"quick_lunch,low_carb,vegetarian,snack"
972,Rau Chiên Ớt,dessert,Japanese,40,604,"weekend,sour,family,healthy"
973,Đậu Kho Me,noodle,Italian,90,742,"pork,fried,seafood,sour"
974,Nấm Hầm Mè,noodle,Japanese,45,267,"romantic,tet,steamed,dessert"
975,Đậu Kho Sả,rice,French,10,733,"baked,weekend,salad,family"
976,Mực Sốt Tiêu,main,Indian,30,409,"party,mushroom,healthy,festive"
977,Đậu Hấp Me,dessert,Mexican,90,300,"sweet,high_protein,tofu,egg"
978,Cá Hấp Tiêu,main,Thai,60,553,"party,easy,soup,noodle"
979,Nấm Rang Tỏi,breakfast,Mexican,120,259,"seafood,festive,salad,high_protein"
980,Cá Xào Dừa,main,Italian,10,279,"tet,romantic,sour,salad"
981,Gà Chiên Sả,salad,Vietnamese,30,696,"chicken,festive,seafood,gluten_free"
982,Đậu Sốt Gừng,soup,Thai,120,745,"mushroom,snack,sour,healthy"
983,Cua Sốt Sả,main,Italian,15,543,"vegan,vegetable,vegetarian,snack"
984,Cá Chiên Ớt,breakfast,Indian,45,799,"tet,pork,romantic,vegan"
985,Gà Hầm Mè,breakfast,Japanese,20,743,"mushroom,rice,bread,healthy"
986,Tôm Rang Mè,main,Korean,40,586,"sweet,mushroom,weekend,tofu"
987,Heo Chiên Dừa,main,Italian,10,402,"bread,tet,sweet,snack"
988,Cá Sốt Ớt,vegetarian,American,45,137,"egg,tet,family,healthy"
989,Mực Sốt Me,healthy,Thai,45,649,"grilled,high_protein,fried,tofu"
990,Mực Hầm Mè,appetizer,Japanese,10,761,"sour,rice,quick,steamed"
991,Nấm Chiên Nước Mắm,soup,Chinese,15,143,"mushroom,vegetarian,sour,pork"
992,Đậu Rang Nước Mắm,salad,Thai,120,280,"party,low_carb,romantic,beef"
993,Đậu Hầm Sả,breakfast,Korean,30,119,"family,chicken,quick_lunch,sour"
994,Nấm Sốt Tỏi,vegetarian,Italian,90,621,"spicy,sour,snack,egg"
995,Mực Xào Dừa,breakfast,Vietnamese,10,480,"party,healthy,bread,tofu"
996,Mực Xào Tiêu,vegetarian,Thai,90,166,"sweet,tofu,chicken,healthy"
997,Mực Nướng Mè,appetizer,Indian,60,125,"vegetarian,snack,steamed,vegetable"
998,Cá Hấp Sả,breakfast,Mexican,40,159,"party,pork,gluten_free,dairy_free"
999,Đậu Nướng Sả,vegetarian,Vietnamese,30,771,"low_carb,rice,gluten_free,weekend"
1000,Cá Kho Nước Mắm,rice,Vietnamese,120,765,"fried,seafood,baked,vegetarian"
1001,Rau Sốt Ớt,rice,Japanese,90,367,"vegetable,festive,steamed,mushroom"
1002,Gà Kho Phô Mai,main,Thai,30,264,"vegetable,family,high_protein,quick_lunch"
1003,Cua Kho Me,appetizer,Thai,60,777,"rice,spicy,dairy_free,beef"
1004,Bò Hấp Ớt,main,Thai,30,489,"beef,mushroom,rice,bread"
1005,Heo Nướng Mè,salad,Italian,20,755,"family,tet,quick,snack"
1006,Nấm Xào Gừng,appetizer,Mexican,15,424,"vegan,low_carb,snack,rice"
1007,Cá Nướng Tỏi,rice,Indian,120,126,"tofu,sour,baked,romantic"
1008,Bò Hấp Mè,vegetarian,Japanese,45,737,"vegetarian,romantic,quick_lunch,family"
1009,Rau Hấp Tỏi,salad,Indian,90,131,"healthy,snack,vegetable,pork"
1010,Heo Nướng Tỏi,healthy,Italian,45,419,"soup,healthy,beef,tet"
1011,Tôm Xào Me,noodle,Thai,10,249,"rice,vegetable,mushroom,party"
1012,Heo Sốt Ớt,main,Indian,90,529,"spicy,healthy,noodle,sour"
1013,Cá Kho Tiêu,healthy,American,45,609,"salad,weekend,sour,seafood"
1014,Mực Rang Mè,vegetarian,American,20,135,"family,soup,beef,egg"
1015,Gà Chiên Ớt,vegetarian,Thai,30,355,"family,high_protein,beef,chicken"
1016,Tôm Hấp Mè,noodle,Indian,45,128,"party,mushroom,weekend,grilled"
1017,Cua Hấp Dừa,appetizer,Japanese,90,356,"spicy,mushroom,beef,snack"
1018,Cá Xào Nước Mắm,dessert,Korean,15,273,"romantic,steamed,salad,mushroom"
1019,Nấm Hấp Dừa,rice,French,45,787,"pork,sweet,beef,grilled"
1020,Mực Kho Tỏi,rice,Indian,120,103,"rice,easy,salad,mushroom"
1021,Heo Rang Gừng,salad,Chinese,60,789,"spicy,salad,chicken,noodle"
1022,Mực Chiên Phô Mai,salad,Italian,60,677,"soup,weekend,festive,romantic"
1023,Cua Sốt Gừng,appetizer,Italian,15,770,"snack,romantic,beef,dessert"
1024,Tôm Kho Sả,dessert,American,10,355,"gluten_free,rice,soup,quick_lunch"
1025,Tôm Hầm Tỏi,rice,Japanese,15,496,"healthy,easy,quick,seafood"
1026,Đậu Chiên Tỏi,salad,Mexican,40,652,"sweet,tofu,tet,sour"
1027,Heo Hầm Gừng,vegetarian,Vietnamese,20,202,"salad,festive,vegan,tofu"
1028,Cua Xào Nước Mắm,rice,Japanese,90,338,"quick,tet,egg,sour"
1029,Tôm Hầm Mè,main,Chinese,45,488,"vegan,spicy,snack,dairy_free"
1030,Tôm Chiên Phô Mai,breakfast,Chinese,60,386,"easy,romantic,rice,low_carb"
1031,Nấm Hầm Sả,vegetarian,Thai,45,586,"quick_lunch,spicy,party,vegan"
1032,Heo Kho Tỏi,dessert,Thai,60,732,"quick_lunch,beef,tet,dairy_free"
1033,Gà Nướng Me,breakfast,Vietnamese,120,676,"seafood,weekend,spicy,noodle"
1034,Rau Rang Dừa,soup,American,20,762,"romantic,grilled,snack,soup"
1035,Tôm Nướng Tỏi,soup,Chinese,45,780,"romantic,rice,snack,bread"
1036,Heo Hầm Tiêu,dessert,Indian,90,695,"family,sweet,mushroom,vegetarian"
1037,Bò Hấp Gừng,vegetarian,Indian,40,674,"beef,quick,tet,sour"
1038,Đậu Xào Me,main,American,45,499,"seafood,beef,vegetarian,noodle"
1039,Tôm Hấp Sả,breakfast,American,15,322,"quick_lunch,seafood,salad,vegetarian"
1040,Cua Xào Nước Mắm,healthy,Mexican,40,695,"quick_lunch,healthy,romantic,high_protein"
1041,Heo Sốt Tiêu,main,Japanese,30,143,"pork,quick_lunch,baked,weekend"
1042,Đậu Nướng Tiêu,noodle,Japanese,10,615,"family,rice,festive,high_protein"
1043,Tôm Nướng Me,salad,Japanese,120,397,"low_carb,bread,sour,sweet"
1044,Đậu Rang Gừng,vegetarian,American,10,553,"soup,dessert,weekend,party"
1045,Bò Xào Me,healthy,Vietnamese,15,140,"gluten_free,festive,mushroom,low_carb"
1046,Gà Hầm Tỏi,vegetarian,Korean,10,330,"tet,weekend,dessert,egg"
1047,Tôm Kho Dừa,rice,American,20,436,"festive,gluten_free,spicy,tet"
1048,Cá Sốt Nước Mắm,rice,Japanese,120,619,"high_protein,vegetable,seafood,mushroom"
1049,Nấm Rang Tiêu,main,Thai,20,736,"chicken,vegetarian,festive,grilled"
1050,Đậu Sốt Tiêu,dessert,Chinese,20,219,"noodle,family,festive,baked"
1051,Đậu Chiên Dừa,healthy,American,40,597,"baked,dessert,easy,spicy"
1052,Rau Xào Gừng,vegetarian,Vietnamese,40,481,"baked,quick,beef,steamed"
1053,Tôm Sốt Sả,vegetarian,Korean,15,320,"high_protein,rice,noodle,vegan"
1054,Cá Sốt Me,dessert,French,45,439,"quick,tet,snack,party"
1055,Cua Chiên Dừa,breakfast,Mexican,10,689,"beef,weekend,snack,mushroom"
1056,Cá Hầm Sả,noodle,Mexican,60,566,"high_protein,tofu,weekend,vegan"
1057,Tôm Kho Phô Mai,soup,Mexican,120,284,"dairy_free,rice,sweet,beef"
1058,Nấm Kho Sả,healthy,Mexican,120,352,"healthy,family,quick,spicy"
1059,Đậu Sốt Mè,appetizer,French,20,347,"quick_lunch,seafood,quick,sour"
1060,Đậu Rang Phô Mai,vegetarian,Korean,20,640,"sour,seafood,vegetarian,quick_lunch"
1061,Bò Kho Phô Mai,main,Vietnamese,30,215,"vegetarian,gluten_free,chicken,noodle"
1062,Bò Kho Phô Mai,appetizer,Italian,120,328,"tet,quick,vegetarian,grilled"
1063,Cua Hầm Dừa,healthy,Vietnamese,90,630,"egg,party,grilled,tet"
1064,Gà Chiên Ớt,salad,Japanese,120,217,"sweet,party,high_protein,gluten_free"
1065,Heo Nướng Tỏi,healthy,French,20,606,"bread,soup,grilled,salad"
1066,Mực Hấp Sả,appetizer,French,15,105,"dessert,tofu,grilled,high_protein"
1067,Nấm Hầm Ớt,dessert,Vietnamese,20,377,"healthy,rice,family,gluten_free"
1068,Rau Hầm Dừa,noodle,Korean,15,197,"soup,sweet,dairy_free,gluten_free"
1069,Cá Sốt Gừng,salad,Japanese,10,409,"quick,mushroom,weekend,romantic"
1070,Nấm Rang Ớt,dessert,American,20,721,"sweet,dessert,baked,quick_lunch"
1071,Rau Kho Dừa,noodle,Korean,120,519,"grilled,dessert,dairy_free,spicy"
1072,Rau Kho Phô Mai,salad,Italian,15,519,"gluten_free,beef,fried,sweet"
1073,Bò Chiên Mè,vegetarian,American,10,764,"beef,tet,seafood,dairy_free"
1074,Cá Nướng Ớt,vegetarian,Japanese,40,647,"sour,vegetable,high_protein,easy"
1075,Bò Rang Ớt,rice,Mexican,45,570,"pork,family,seafood,low_carb"
1076,Nấm Rang Dừa,appetizer,Mexican,30,618,"low_carb,fried,vegetarian,tet"
1077,Nấm Kho Dừa,salad,Chinese,40,348,"romantic,vegetarian,beef,healthy"
1078,Bò Nướng Phô Mai,appetizer,Vietnamese,20,591,"tet,vegetable,fried,seafood"
1079,Tôm Hầm Tỏi,salad,Italian,10,606,"egg,fried,dairy_free,healthy"
1080,Rau Rang Nước Mắm,noodle,French,40,485,"steamed,sweet,tofu,noodle"
1081,Mực Hấp Gừng,vegetarian,Korean,90,781,"beef,dairy_free,chicken,soup"
1082,Đậu Chiên Tỏi,rice,Korean,120,759,"steamed,grilled,sour,fried"
1083,Gà Chiên Phô Mai,vegetarian,Italian,60,401,"bread,party,salad,baked"
1084,Đậu Kho Nước Mắm,salad,Chinese,40,449,"quick_lunch,weekend,fried,romantic"
1085,Mực Xào Tiêu,soup,Indian,20,711,"noodle,tet,grilled,party"
1086,Mực Xào Gừng,vegetarian,American,40,783,"spicy,baked,noodle,chicken"
1087,Nấm Chiên Nước Mắm,soup,American,20,144,"grilled,tet,weekend,bread"
1088,Nấm Rang Tỏi,appetizer,Thai,40,744,"gluten_free,soup,high_protein,weekend"
1089,Heo Hấp Gừng,noodle,Japanese,20,472,"low_carb,baked,romantic,noodle"
1090,Mực Kho Dừa,soup,Italian,60,158,"fried,pork,salad,bread"
1091,Cua Nướng Mè,appetizer,Thai,120,683,"mushroom,quick_lunch,tet,festive"
1092,Nấm Hấp Mè,breakfast,French,40,701,"low_carb,romantic,party,bread"
1093,Bò Hấp Tiêu,appetizer,American,120,653,"salad,low_carb,steamed,pork"
1094,Mực Nướng Phô Mai,soup,Korean,15,332,"gluten_free,romantic,spicy,chicken"
1095,Mực Rang Mè,vegetarian,Chinese,60,488,"tofu,pork,mushroom,quick_lunch"
1096,Cá Xào Mè,dessert,Thai,15,430,"quick_lunch,sweet,weekend,seafood"
1097,Cá Nướng Phô Mai,dessert,Thai,120,463,"vegetable,family,easy,sour"
1098,Mực Hấp Dừa,vegetarian,French,40,173,"weekend,seafood,bread,noodle"
1099,Rau Hầm Phô Mai,breakfast,Japanese,120,301,"fried,egg,soup,beef"
1100,Cua Kho Ớt,noodle,Japanese,10,230,"tet,gluten_free,bread,high_protein"
1101,Heo Hấp Gừng,rice,Italian,30,386,"pork,weekend,vegetarian,sweet"
1102,Cua Kho Gừng,healthy,Thai,120,331,"family,mushroom,steamed,tofu"
1103,Nấm Hầm Mè,vegetarian,Thai,60,776,"beef,egg,high_protein,vegan"
1104,Bò Nướng Ớt,breakfast,Thai,30,765,"vegetarian,easy,quick,sour"
1105,Tôm Kho Tỏi,appetizer,Italian,40,346,"dairy_free,egg,chicken,vegetarian"
1106,Tôm Chiên Ớt,healthy,Chinese,120,681,"egg,pork,quick,dairy_free"
1107,Heo Chiên Phô Mai,dessert,French,30,139,"bread,dairy_free,seafood,healthy"
1108,Đậu Chiên Me,healthy,Thai,30,260,"grilled,romantic,beef,rice"
1109,Gà Hầm Ớt,salad,Indian,30,105,"sour,tet,dessert,bread"
1110,Nấm Xào Gừng,dessert,Mexican,10,151,"dessert,weekend,quick,bread"
1111,Cua Kho Phô Mai,dessert,Indian,40,393,"mushroom,vegetarian,gluten_free,seafood"
1112,Nấm Sốt Dừa,healthy,Italian,30,468,"spicy,rice,grilled,dairy_free"
1113,Cua Xào Phô Mai,main,Korean,10,105,"romantic,egg,vegetarian,vegetable"
1114,Tôm Chiên Mè,breakfast,Mexican,120,476,"baked,dessert,tofu,romantic"
1115,Nấm Sốt Ớt,main,Korean,20,282,"salad,easy,pork,quick_lunch"
1116,Nấm Sốt Ớt,healthy,French,20,248,"family,tofu,baked,romantic"
1117,Tôm Hấp Phô Mai,main,French,15,487,"fried,soup,healthy,noodle"
1118,Gà Hấp Tỏi,appetizer,Indian,15,709,"easy,festive,tofu,tet"
1119,Nấm Hấp Ớt,healthy,French,30,212,"healthy,tofu,sweet,mushroom"
1120,Tôm Rang Ớt,vegetarian,Korean,10,656,"high_protein,rice,quick_lunch,easy"
1121,Tôm Kho Gừng,main,Chinese,120,351,"high_protein,dessert,noodle,party"
1122,Rau Hấp Tiêu,rice,French,20,351,"baked,high_protein,sour,easy"
1123,Bò Kho Nước Mắm,appetizer,Vietnamese,90,432,"rice,pork,fried,quick_lunch"
1124,Bò Rang Me,noodle,Mexican,15,659,"seafood,quick_lunch,chicken,grilled"
1125,Cua Kho Tỏi,soup,Mexican,60,506,"quick,sour,baked,vegetable"
1126,Rau Rang Me,main,Vietnamese,30,165,"quick_lunch,quick,festive,steamed"
1127,Nấm Rang Tiêu,soup,Japanese,10,478,"chicken,dairy_free,grilled,snack"
1128,Mực Chiên Mè,breakfast,Vietnamese,40,442,"spicy,quick,vegetarian,soup"
1129,Rau Rang Gừng,breakfast,Italian,45,108,"high_protein,beef,noodle,chicken"
1130,Tôm Xào Ớt,vegetarian,Mexican,120,537,"snack,dessert,quick,seafood"
1131,Rau Hấp Ớt,rice,Korean,20,513,"chicken,healthy,bread,fried"
1132,Nấm Xào Gừng,noodle,Italian,40,569,"tofu,romantic,spicy,grilled"
1133,Gà Hấp Tỏi,salad,French,15,450,"party,bread,chicken,soup"
1134,Đậu Sốt Me,rice,Indian,10,102,"fried,noodle,family,sour"
1135,Bò Hấp Dừa,breakfast,Japanese,120,743,"gluten_free,fried,baked,grilled"
1136,Mực Sốt Ớt,salad,Chinese,40,166,"pork,healthy,party,vegetarian"
1137,Mực Kho Gừng,healthy,Vietnamese,40,632,"romantic,chicken,party,mushroom"
1138,Mực Sốt Gừng,soup,Italian,30,316,"fried,steamed,bread,pork"
1139,Đậu Chiên Tiêu,dessert,French,10,366,"easy,dairy_free,vegetarian,fried"
1140,Rau Hầm Ớt,healthy,Italian,30,256,"tofu,dessert,fried,mushroom"
1141,Tôm Chiên Nước Mắm,salad,Mexican,90,528,"fried,noodle,baked,rice"
1142,Nấm Hầm Nước Mắm,rice,Korean,40,363,"seafood,dessert,vegan,party"
1143,Cua Chiên Me,vegetarian,Indian,40,570,"steamed,festive,seafood,healthy"
1144,Gà Kho Phô Mai,appetizer,Vietnamese,120,764,"fried,mushroom,high_protein,quick"
1145,Tôm Rang Tiêu,dessert,Japanese,30,135,"vegetable,mushroom,baked,steamed"
1146,Cá Hầm Gừng,soup,American,30,743,"quick_lunch,quick,seafood,bread"
1147,Heo Chiên Gừng,vegetarian,Mexican,45,540,"steamed,easy,quick,spicy"
1148,Cá Rang Mè,vegetarian,Mexican,15,217,"pork,sweet,party,grilled"
1149,Cua Xào Sả,appetizer,Japanese,10,595,"rice,party,mushroom,chicken"
1150,Rau Kho Ớt,appetizer,Chinese,120,463,"egg,bread,quick,baked"
1151,Bò Rang Ớt,main,Chinese,60,790,"sour,beef,tofu,chicken"
1152,Tôm Nướng Mè,rice,Indian,10,404,"healthy,party,vegetable,soup"
1153,Bò Hấp Nước Mắm,noodle,Italian,60,116,"party,dessert,quick,bread"
1154,Đậu Nướng Nước Mắm,breakfast,Mexican,10,650,"high_protein,spicy,easy,steamed"
1155,Tôm Hấp Me,healthy,Chinese,120,769,"bread,salad,beef,grilled"
1156,Mực Hấp Gừng,breakfast,Indian,60,763,"spicy,snack,soup,mushroom"
1157,Gà Rang Dừa,healthy,Chinese,40,308,"salad,dairy_free,bread,steamed"
1158,Heo Chiên Nước Mắm,rice,French,20,435,"sweet,easy,noodle,family"
1159,Cua Xào Sả,dessert,Italian,20,455,"egg,healthy,festive,sour"
1160,Rau Xào Phô Mai,soup,American,90,295,"bread,vegan,family,weekend"
1161,Tôm Rang Sả,rice,Chinese,15,741,"dairy_free,family,romantic,salad"
1162,Mực Hầm Gừng,soup,Chinese,30,695,"vegan,family,gluten_free,dessert"
1163,Mực Hầm Phô Mai,noodle,Mexican,15,571,"quick,weekend,romantic,dessert"
1164,Nấm Rang Dừa,vegetarian,Mexican,60,428,"pork,vegan,gluten_free,dairy_free"
1165,Bò Kho Ớt,healthy,Italian,30,582,"bread,egg,quick_lunch,tet"
1166,Tôm Hầm Tiêu,breakfast,Indian,15,473,"bread,snack,healthy,weekend"
1167,Cua Hấp Mè,rice,French,120,135,"egg,easy,soup,chicken"
1168,Nấm Hấp Me,vegetarian,American,20,332,"quick_lunch,easy,snack,dairy_free"
1169,Đậu Chiên Ớt,noodle,Korean,90,550,"party,chicken,sour,dairy_free"
1170,Đậu Hầm Phô Mai,soup,Chinese,45,180,"festive,pork,grilled,snack"
1171,Nấm Chiên Mè,rice,Italian,60,575,"noodle,tofu,quick,festive"
1172,Mực Chiên Me,healthy,Thai,20,706,"dessert,chicken,grilled,weekend"
1173,Rau Nướng Mè,vegetarian,Chinese,20,271,"steamed,seafood,egg,high_protein"
1174,Bò Chiên Ớt,vegetarian,Vietnamese,60,381,"chicken,grilled,seafood,rice"
1175,Nấm Sốt Ớt,vegetarian,Mexican,60,717,"beef,weekend,vegan,sour"
1176,Mực Kho Phô Mai,soup,Thai,90,739,"bread,gluten_free,quick_lunch,romantic"
1177,Nấm Kho Sả,noodle,Italian,15,710,"steamed,dessert,fried,healthy"
1178,Bò Sốt Nước Mắm,healthy,Chinese,40,573,"mushroom,healthy,grilled,vegetarian"
1179,Mực Chiên Mè,dessert,French,15,141,"gluten_free,pork,romantic,grilled"
1180,Đậu Hấp Dừa,rice,American,10,305,"gluten_free,soup,romantic,seafood"
1181,Tôm Hầm Me,dessert,Italian,15,622,"rice,beef,vegetarian,sour"
1182,Rau Rang Mè,dessert,Chinese,10,783,"mushroom,bread,family,tofu"
1183,Cua Kho Ớt,salad,Japanese,40,294,"bread,dessert,rice,quick"
1184,Bò Sốt Gừng,dessert,French,90,734,"low_carb,sweet,bread,easy"
1185,Cua Hấp Tiêu,soup,American,40,163,"gluten_free,healthy,weekend,salad"
1186,Mực Kho Ớt,main,Chinese,90,777,"baked,sweet,pork,dairy_free"
1187,Gà Xào Me,main,Mexican,40,607,"snack,quick_lunch,soup,rice"
1188,Rau Nướng Dừa,noodle,Vietnamese,90,546,"spicy,romantic,sweet,seafood"
1189,Gà Sốt Dừa,rice,Thai,20,167,"pork,high_protein,sweet,tet"
1190,Cá Kho Phô Mai,noodle,Japanese,20,447,"baked,soup,festive,tet"
1191,Mực Sốt Mè,main,Vietnamese,30,116,"romantic,dairy_free,noodle,easy"
1192,Bò Chiên Gừng,main,American,10,204,"quick,weekend,pork,bread"
1193,Nấm Nướng Me,appetizer,American,60,744,"fried,party,romantic,gluten_free"
1194,Heo Sốt Ớt,soup,Mexican,10,773,"tofu,tet,soup,healthy"
1195,Gà Kho Tỏi,salad,French,15,277,"high_protein,festive,chicken,party"
1196,Rau Hầm Tỏi,salad,Thai,90,552,"seafood,party,tofu,soup"
1197,Mực Nướng Sả,breakfast,Mexican,120,223,"romantic,dairy_free,salad,pork"
1198,Cua Xào Me,appetizer,Indian,10,144,"beef,low_carb,pork,sour"
1199,Cá Hầm Phô Mai,vegetarian,Japanese,20,422,"grilled,festive,party,high_protein"
1200,Bò Chiên Tiêu,rice,Korean,90,285,"beef,vegetable,romantic,pork"
1201,Gà Sốt Ớt,breakfast,Mexican,15,476,"noodle,dairy_free,sour,quick"
1202,Mực Chiên Dừa,dessert,Indian,90,555,"rice,festive,noodle,tet"
1203,Heo Sốt Nước Mắm,soup,Chinese,30,468,"soup,snack,vegan,grilled"
1204,Nấm Chiên Me,soup,Mexican,60,581,"bread,soup,party,seafood"
1205,Tôm Kho Dừa,soup,French,60,476,"pork,egg,high_protein,bread"
1206,Tôm Xào Gừng,rice,Thai,40,612,"dessert,vegetable,egg,pork"
1207,Gà Chiên Me,breakfast,Japanese,15,643,"party,tofu,dessert,soup"
1208,Cua Nướng Nước Mắm,dessert,Indian,10,214,"healthy,gluten_free,seafood,vegan"
1209,Tôm Kho Tiêu,salad,Thai,120,778,"seafood,weekend,steamed,tofu"
1210,Bò Sốt Ớt,rice,Vietnamese,90,155,"grilled,salad,healthy,steamed"
1211,Cá Hấp Phô Mai,breakfast,Indian,30,719,"vegan,romantic,sour,tet"
1212,Đậu Hấp Phô Mai,breakfast,Japanese,40,447,"gluten_free,quick,party,quick_lunch"
1213,Đậu Hầm Mè,breakfast,French,15,727,"sour,tet,romantic,grilled"
1214,Gà Chiên Gừng,rice,Japanese,120,441,"bread,easy,high_protein,tet"
1215,Nấm Rang Dừa,dessert,Vietnamese,20,735,"weekend,mushroom,baked,vegetable"
1216,Cá Sốt Me,healthy,American,10,420,"easy,chicken,snack,vegetable"
1217,Mực Rang Me,vegetarian,American,10,224,"festive,bread,vegetable,sour"
1218,Đậu Chiên Dừa,vegetarian,Indian,90,656,"sweet,festive,healthy,pork"
1219,Nấm Kho Sả,rice,Vietnamese,10,228,"noodle,steamed,snack,egg"
1220,Rau Nướng Me,dessert,Indian,10,391,"sweet,dessert,seafood,family"
1221,Heo Xào Me,appetizer,Thai,40,684,"quick_lunch,beef,snack,healthy"
1222,Rau Sốt Ớt,vegetarian,Thai,120,357,"baked,low_carb,festive,egg"
1223,Gà Kho Dừa,breakfast,Vietnamese,45,184,"romantic,bread,easy,chicken"
1224,Gà Nướng Me,soup,Japanese,40,133,"sour,vegan,gluten_free,dairy_free"
1225,Cá Rang Sả,noodle,Vietnamese,10,368,"beef,high_protein,bread,gluten_free"
1226,Tôm Hầm Dừa,noodle,Vietnamese,20,256,"weekend,chicken,party,vegetarian"
1227,Gà Xào Me,healthy,Italian,20,759,"chicken,festive,spicy,rice"
1228,Cá Sốt Dừa,breakfast,French,45,628,"weekend,rice,baked,easy"
1229,Heo Sốt Ớt,vegetarian,Vietnamese,45,328,"family,gluten_free,high_protein,vegetarian"
1230,Cua Xào Dừa,soup,Indian,10,537,"romantic,family,beef,dairy_free"
1231,Bò Nướng Sả,rice,Thai,90,523,"low_carb,healthy,noodle,rice"
1232,Heo Kho Tiêu,soup,Vietnamese,120,581,"snack,easy,pork,dairy_free"
1233,Tôm Nướng Tiêu,vegetarian,Vietnamese,90,120,"dairy_free,chicken,easy,baked"
1234,Tôm Hấp Sả,appetizer,American,120,461,"egg,festive,low_carb,weekend"
1235,Cá Chiên Phô Mai,vegetarian,Vietnamese,60,685,"grilled,festive,vegetable,dairy_free"
1236,Nấm Hầm Tiêu,healthy,Chinese,90,771,"soup,vegetarian,quick_lunch,healthy"
1237,Tôm Sốt Ớt,noodle,Italian,10,792,"vegetarian,bread,high_protein,festive"
1238,Mực Nướng Tiêu,appetizer,Italian,15,177,"fried,gluten_free,romantic,high_protein"
1239,Mực Hầm Ớt,dessert,French,10,173,"healthy,vegetarian,weekend,mushroom"
1240,Gà Kho Dừa,rice,French,45,335,"sour,salad,healthy,high_protein"
1241,Bò Hấp Nước Mắm,vegetarian,Japanese,90,186,"gluten_free,egg,weekend,mushroom"
1242,Đậu Kho Dừa,dessert,Thai,90,797,"festive,dairy_free,sweet,sour"
1243,Cá Kho Tiêu,appetizer,Japanese,45,677,"chicken,grilled,dairy_free,tofu"
1244,Gà Hầm Phô Mai,appetizer,Japanese,90,495,"beef,mushroom,romantic,spicy"
1245,Nấm Xào Phô Mai,vegetarian,French,30,294,"low_carb,spicy,family,steamed"
1246,Cua Kho Tỏi,vegetarian,American,30,206,"salad,tet,party,rice"
1247,Cua Xào Me,main,American,30,590,"snack,salad,noodle,vegan"
1248,Nấm Sốt Me,main,Thai,60,738,"sweet,pork,grilled,tet"
1249,Đậu Sốt Me,healthy,Japanese,45,207,"sweet,rice,grilled,baked"
1250,Cá Nướng Tỏi,soup,Japanese,30,173,"weekend,festive,quick,low_carb"
1251,Rau Chiên Sả,main,Korean,45,172,"romantic,vegan,chicken,tofu"
1252,Cá Kho Tỏi,appetizer,Japanese,90,443,"rice,pork,seafood,festive"
1253,Đậu Chiên Nước Mắm,salad,Chinese,60,410,"mushroom,dessert,baked,festive"
1254,Bò Rang Dừa,appetizer,Chinese,30,416,"tet,sour,fried,rice"
1255,Tôm Chiên Ớt,salad,Thai,20,264,"steamed,healthy,salad,vegetable"
1256,Tôm Chiên Me,vegetarian,Korean,40,688,"steamed,fried,festive,family"
1257,Tôm Hầm Dừa,soup,Chinese,45,655,"rice,dessert,pork,party"
1258,Rau Rang Mè,noodle,French,20,323,"egg,seafood,bread,grilled"
1259,Rau Sốt Dừa,rice,Japanese,10,117,"fried,baked,beef,weekend"
1260,Rau Hấp Gừng,breakfast,Chinese,45,339,"steamed,quick_lunch,beef,vegetarian"
1261,Gà Chiên Tiêu,breakfast,Indian,30,500,"beef,vegan,baked,fried"
1262,Đậu Chiên Sả,healthy,Italian,10,327,"steamed,romantic,mushroom,vegetable"
1263,Đậu Chiên Sả,soup,Korean,20,595,"tet,beef,egg,dairy_free"
1264,Gà Nướng Tiêu,vegetarian,American,10,707,"pork,low_carb,festive,vegan"
1265,Cá Nướng Nước Mắm,salad,Chinese,40,286,"high_protein,dairy_free,noodle,vegan"
